y_tile,x_tile
105570,60814
105571,60812
105571,60813
105571,60814
105571,60815
105571,60816
105571,60817
105572,60812
105572,60813
105572,60814
105572,60815
105572,60816
105572,60817
105572,60818
105572,60819
105572,60820
105573,60812
105573,60813
105573,60814
105573,60815
105573,60816
105573,60817
105573,60818
105573,60819
105573,60820
105573,60821
105573,60822
105573,60823
105574,60812
105574,60813
105574,60814
105574,60815
105574,60816
105574,60817
105574,60818
105574,60819
105574,60820
105574,60821
105574,60822
105574,60823
105574,60824
105574,60825
105574,60826
105575,60812
105575,60813
105575,60814
105575,60815
105575,60816
105575,60817
105575,60818
105575,60819
105575,60820
105575,60821
105575,60822
105575,60823
105575,60824
105575,60825
105575,60826
105576,60812
105576,60813
105576,60814
105576,60815
105576,60816
105576,60817
105576,60818
105576,60819
105576,60820
105576,60821
105576,60822
105576,60823
105576,60824
105576,60825
105576,60826
105577,60552
105577,60553
105577,60554
105577,60555
105577,60556
105577,60557
105577,60558
105577,60559
105577,60560
105577,60561
105577,60562
105577,60812
105577,60813
105577,60814
105577,60815
105577,60816
105577,60817
105577,60818
105577,60819
105577,60820
105577,60821
105577,60822
105577,60823
105577,60824
105577,60825
105577,60826
105577,60827
105578,60552
105578,60553
105578,60554
105578,60555
105578,60556
105578,60557
105578,60558
105578,60559
105578,60560
105578,60561
105578,60562
105578,60563
105578,60564
105578,60565
105578,60566
105578,60810
105578,60811
105578,60812
105578,60813
105578,60814
105578,60815
105578,60816
105578,60817
105578,60818
105578,60819
105578,60820
105578,60821
105578,60822
105578,60823
105578,60824
105578,60825
105578,60826
105578,60827
105579,60550
105579,60551
105579,60552
105579,60553
105579,60554
105579,60555
105579,60556
105579,60557
105579,60558
105579,60559
105579,60560
105579,60561
105579,60562
105579,60563
105579,60564
105579,60565
105579,60566
105579,60567
105579,60568
105579,60810
105579,60811
105579,60812
105579,60813
105579,60814
105579,60815
105579,60816
105579,60817
105579,60818
105579,60819
105579,60820
105579,60821
105579,60822
105579,60823
105579,60824
105579,60825
105579,60826
105580,60548
105580,60549
105580,60550
105580,60551
105580,60552
105580,60553
105580,60554
105580,60555
105580,60556
105580,60557
105580,60558
105580,60559
105580,60560
105580,60561
105580,60562
105580,60563
105580,60564
105580,60565
105580,60566
105580,60567
105580,60568
105580,60569
105580,60570
105580,60571
105580,60572
105580,60573
105580,60574
105580,60575
105580,60576
105580,60577
105580,60578
105580,60579
105580,60580
105580,60581
105580,60582
105580,60583
105580,60584
105580,60585
105580,60586
105580,60587
105580,60588
105580,60589
105580,60809
105580,60810
105580,60811
105580,60812
105580,60813
105580,60814
105580,60815
105580,60816
105580,60817
105580,60818
105580,60819
105580,60820
105580,60821
105580,60822
105580,60823
