City Name,Year,Building Density,Driving Road Density,Cycling Road Density,Walking Road Density,POI Density,Commercial,Industrial,Construction,Residential,White_Black,White_Asian,White_Hispanic,Black_Asian,Black_Hispanic,Asian_Hispanic,Entropy
Milwaukee city,2015,9.854433845,14.82674746,14.25344753,14.68842647,7.086737734,0.004407338,0.015722729,1.25e-05,0.063154734,0.7328922387875877,0.6288643708192323,0.6129249203289365,0.701275648427636,0.798978198535958,0.7391073380652239,1.1690904053273623
Milwaukee city,2016,12.14755382,16.740717,16.20751676,16.71287653,8.54635845,0.064771055,0.136963922,0.0,0.829646176,0.727354939140584,0.6471467488196607,0.6080543752387547,0.6843460605057146,0.8025937672410474,0.7485293902790995,1.1760078773474067
Milwaukee city,2017,23.07875705,17.71299588,17.20174179,18.29001665,22.15353299,0.054831001,0.153711092,0.000468339,0.791274285,0.7309496720429333,0.644531477062561,0.5971524542978207,0.6799441185646146,0.7952429559394587,0.7403648966430066,1.1813678017701488
Milwaukee city,2018,30.16549478,17.83773363,17.32975372,18.41215022,26.61614386,0.058258214,0.198643973,0.000570249,0.903251956,0.7302701842730911,0.6304555693041924,0.5922337608694949,0.6643158334217574,0.7877432712582624,0.7156563832961985,1.1897980934270396
Milwaukee city,2019,145.6908852,18.59405645,18.07582728,19.14580105,31.94017024,0.035865295,0.165521638,0.00078349,0.820828223,0.7289770077008255,0.6287386420536444,0.5857668355816712,0.6754486578267417,0.782157154902004,0.7141702552780539,1.1913792383149413
Milwaukee city,2020,1019.32174,19.51029546,18.99414407,20.50460824,41.15651853,0.031687182,0.108515908,0.000520435,0.161774505,0.7346650379377361,0.6472995429438192,0.5996068598141401,0.6897634857638195,0.7921628731428914,0.7225061802751576,1.201860031091187
Milwaukee city,2021,1016.7016007609336,21.06711256128036,20.56559326441096,31.268573224946355,47.206367227354,0.0337897778081837,0.109432111946979,0.000785110540305,0.2232180391825992,0.7296092995311616,0.6293563772613088,0.594061379040381,0.7000226419897636,0.7873042401332796,0.7072552871641398,1.200864556967817
Milwaukee city,2022,1015.8720895348384,21.52142549092241,21.19621720994566,34.899379753877994,51.1106532386389,,,,,,,,,,,
Milwaukee city,2023,1015.0266261697798,21.57239656294512,21.19942757791204,37.5811137751839,56.13956504684144,0.0387957806286793,0.1073651956141631,0.0017247940965225,0.4708311146734009,,,,,,,
Minneapolis city,2014,160.2905373,19.77686054,19.86981616,20.74253147,22.63967881,0.004803393,0.040397296,0.001066108,0.033244366,0.6389629268978254,0.5652117634602792,0.5793020736406426,0.5621393119084563,0.5289339218053076,0.6749652886582348,1.0028639489797204
Minneapolis city,2015,167.7632427,19.85289011,19.99158165,21.18330694,24.61360098,0.004803393,0.040429989,0.001392056,0.033720929,0.6321058288890125,0.549717560257785,0.5836802201680836,0.5415931234262488,0.537666707314241,0.6592942833452461,1.014900404788679
Minneapolis city,2016,176.5384682,19.98446478,20.15790809,21.46214024,26.74865966,0.005391701,0.040768328,0.001613662,0.033738722,0.6212737657921371,0.5416783814542819,0.5872999761360731,0.5573414241076521,0.5283976830336843,0.6482491648454171,1.010549179334114
Minneapolis city,2017,178.3848239,19.99777869,20.23600558,21.75463656,28.11160592,0.005361953,0.040771396,0.000928955,0.045953219,0.6192936757787956,0.5472502423291602,0.5767140738160793,0.563461361761114,0.5131162188359208,0.6349544046915508,1.0189947987263364
Minneapolis city,2018,247.6869487,20.07059224,20.30589854,22.01716821,31.99231006,0.005537395,0.050502763,0.000840312,0.041087716,0.62245485039627,0.5329582244724658,0.5676811780753838,0.5409767890065129,0.5174150726960351,0.6299339086466921,1.0213183389002864
Minneapolis city,2019,256.5091723,20.30060118,20.61727469,22.44029253,34.16093885,0.00554984,0.043760194,0.000958193,0.043354641,0.6206080557416964,0.5176962442874564,0.5455850884521238,0.554630960279671,0.5066652630628415,0.6034562059437262,1.0161293296269331
Minneapolis city,2020,271.447869,20.8279741,21.32003798,23.45353901,38.42434218,0.005548808,0.042878287,0.001981311,0.043385158,0.646636488660357,0.5431141088703821,0.5287865549103594,0.608184927421888,0.5579471101078906,0.6325917517360728,1.016118315046428
Minneapolis city,2021,340.2800123951301,21.81094034857342,22.25185682175918,26.47538558694787,40.86824583578306,0.0062531454935191,0.043543012327999,0.0018814195111389,0.0419513888356204,0.6520978500093905,0.5479441069747776,0.5099303080640949,0.6172933518208666,0.5750290657098756,0.6158177736477325,1.0083494883983464
Minneapolis city,2022,635.5559420175884,22.226833665486808,22.759060824292188,29.574356118520875,46.21932057393308,,,,,,,,,,,
Minneapolis city,2023,782.982415167272,22.263183375188618,22.910314289412696,30.4850794972616,50.86542310693157,0.0080437754090642,0.0479235437230415,0.0035467128548817,0.0744812804023851,,,,,,,
Nashville-Davidson metropolitan government (balance),2014,0.721804149,4.787148702,4.360895411,4.379707334,1.596506596,1.92e-05,0.003873429,7.19e-05,0.033794071,0.5520263225948754,0.5283385548877598,0.5592818940468043,0.6787522335085144,0.5823645894907858,0.6350851978801967,1.0201915779623716
