CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060290038272,CA,Kern County,103452,44283,-119.18586730957033,35.428784540167634,103452_44283
060290038272,CA,Kern County,103452,44279,-119.1913604736328,35.428784540167634,103452_44279
060290038272,CA,Kern County,103453,44268,-119.20646667480467,35.42766552451474,103453_44268
060290038272,CA,Kern County,103453,44264,-119.2119598388672,35.42766552451474,103453_44264
060290038272,CA,Kern County,103453,44265,-119.21058654785156,35.42766552451474,103453_44265
060290038272,CA,Kern County,103453,44267,-119.20783996582033,35.42766552451474,103453_44267
060290038272,CA,Kern County,103453,44270,-119.20372009277344,35.42766552451474,103453_44270
060290038272,CA,Kern County,103453,44262,-119.21470642089844,35.42766552451474,103453_44262
060290038272,CA,Kern County,103453,44263,-119.2133331298828,35.42766552451474,103453_44263
060290038272,CA,Kern County,103452,44268,-119.20646667480467,35.428784540167634,103452_44268
060290038272,CA,Kern County,103452,44269,-119.20509338378906,35.428784540167634,103452_44269
060290038272,CA,Kern County,103452,44262,-119.21470642089844,35.428784540167634,103452_44262
060290038272,CA,Kern County,103453,44274,-119.19822692871094,35.42766552451474,103453_44274
060290038272,CA,Kern County,103453,44277,-119.19410705566406,35.42766552451474,103453_44277
060290038272,CA,Kern County,103453,44275,-119.19685363769533,35.42766552451474,103453_44275
060290038272,CA,Kern County,103453,44273,-119.19960021972656,35.42766552451474,103453_44273
060290038272,CA,Kern County,103453,44278,-119.19273376464844,35.42766552451474,103453_44278
060290038272,CA,Kern County,103453,44271,-119.2023468017578,35.42766552451474,103453_44271
060290038272,CA,Kern County,103453,44272,-119.2009735107422,35.42766552451474,103453_44272
060290038272,CA,Kern County,103452,44276,-119.19548034667967,35.428784540167634,103452_44276
060290038272,CA,Kern County,103452,44277,-119.19410705566406,35.428784540167634,103452_44277
060290038272,CA,Kern County,103452,44273,-119.19960021972656,35.428784540167634,103452_44273
060290038272,CA,Kern County,103452,44272,-119.2009735107422,35.428784540167634,103452_44272
060290038272,CA,Kern County,103452,44274,-119.19822692871094,35.428784540167634,103452_44274
060290038272,CA,Kern County,103452,44278,-119.19273376464844,35.428784540167634,103452_44278
060290038272,CA,Kern County,103452,44271,-119.2023468017578,35.428784540167634,103452_44271
060290038272,CA,Kern County,103452,44275,-119.19685363769533,35.428784540167634,103452_44275
060290038272,CA,Kern County,103451,44276,-119.19548034667967,35.42990354027272,103451_44276
060290038272,CA,Kern County,103451,44271,-119.2023468017578,35.42990354027272,103451_44271
060290038272,CA,Kern County,103451,44278,-119.19273376464844,35.42990354027272,103451_44278
060290038272,CA,Kern County,103451,44275,-119.19685363769533,35.42990354027272,103451_44275
060290038272,CA,Kern County,103451,44274,-119.19822692871094,35.42990354027272,103451_44274
060290038272,CA,Kern County,103452,44267,-119.20783996582033,35.428784540167634,103452_44267
060290038272,CA,Kern County,103452,44263,-119.2133331298828,35.428784540167634,103452_44263
060290038272,CA,Kern County,103452,44266,-119.20921325683594,35.428784540167634,103452_44266
060290038272,CA,Kern County,103452,44270,-119.20372009277344,35.428784540167634,103452_44270
060290038272,CA,Kern County,103452,44264,-119.2119598388672,35.428784540167634,103452_44264
060290038272,CA,Kern County,103452,44265,-119.21058654785156,35.428784540167634,103452_44265
060290038272,CA,Kern County,103451,44269,-119.20509338378906,35.42990354027272,103451_44269
060290038272,CA,Kern County,103451,44265,-119.21058654785156,35.42990354027272,103451_44265
060290038272,CA,Kern County,103451,44267,-119.20783996582033,35.42990354027272,103451_44267
060290038272,CA,Kern County,103451,44268,-119.20646667480467,35.42990354027272,103451_44268
060290038272,CA,Kern County,103451,44263,-119.2133331298828,35.42990354027272,103451_44263
060290038272,CA,Kern County,103451,44264,-119.2119598388672,35.42990354027272,103451_44264
060290038272,CA,Kern County,103451,44266,-119.20921325683594,35.42990354027272,103451_44266
060290038272,CA,Kern County,103451,44262,-119.21470642089844,35.42990354027272,103451_44262
060290038272,CA,Kern County,103451,44270,-119.20372009277344,35.42990354027272,103451_44270
060290038272,CA,Kern County,103450,44269,-119.20509338378906,35.43102252482978,103450_44269
060290038272,CA,Kern County,103450,44267,-119.20783996582033,35.43102252482978,103450_44267
060290038272,CA,Kern County,103450,44266,-119.20921325683594,35.43102252482978,103450_44266
060290038272,CA,Kern County,103450,44263,-119.2133331298828,35.43102252482978,103450_44263
060290038272,CA,Kern County,103450,44270,-119.20372009277344,35.43102252482978,103450_44270
