CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060590884031,CA,Orange County,104900,45213,-117.90870666503906,33.79227313037089,104900_45213
060590884031,CA,Orange County,104903,45210,-117.91282653808594,33.78884920234184,104903_45210
060590884031,CA,Orange County,104903,45209,-117.91419982910156,33.78884920234184,104903_45209
060590884031,CA,Orange County,104902,45210,-117.91282653808594,33.78999052689876,104902_45210
060590884031,CA,Orange County,104902,45209,-117.91419982910156,33.78999052689876,104902_45209
060590884031,CA,Orange County,104901,45210,-117.91282653808594,33.79113183624187,104901_45210
060590884031,CA,Orange County,104901,45209,-117.91419982910156,33.79113183624187,104901_45209
060590884031,CA,Orange County,104900,45210,-117.91282653808594,33.79227313037089,104900_45210
060590884031,CA,Orange County,104900,45214,-117.90733337402344,33.79227313037089,104900_45214
060590884031,CA,Orange County,104900,45211,-117.91145324707033,33.79227313037089,104900_45211
060590884031,CA,Orange County,104899,45213,-117.90870666503906,33.793414409285575,104899_45213
060590884031,CA,Orange County,104899,45212,-117.91007995605467,33.793414409285575,104899_45212
060590884031,CA,Orange County,104899,45211,-117.91145324707033,33.793414409285575,104899_45211
060590884031,CA,Orange County,104899,45214,-117.90733337402344,33.793414409285575,104899_45214
060590884031,CA,Orange County,104898,45214,-117.90733337402344,33.794555672985695,104898_45214
060590884031,CA,Orange County,104900,45209,-117.91419982910156,33.79227313037089,104900_45209
060590884031,CA,Orange County,104899,45209,-117.91419982910156,33.793414409285575,104899_45209
060590884031,CA,Orange County,104899,45210,-117.91282653808594,33.793414409285575,104899_45210
060590884031,CA,Orange County,104898,45209,-117.91419982910156,33.794555672985695,104898_45209
060590884031,CA,Orange County,104898,45213,-117.90870666503906,33.794555672985695,104898_45213
060590884031,CA,Orange County,104898,45211,-117.91145324707033,33.794555672985695,104898_45211
060590884031,CA,Orange County,104898,45212,-117.91007995605467,33.794555672985695,104898_45212
060590884031,CA,Orange County,104897,45211,-117.91145324707033,33.79569692147098,104897_45211
060590884031,CA,Orange County,104897,45212,-117.91007995605467,33.79569692147098,104897_45212
060590884031,CA,Orange County,104897,45214,-117.90733337402344,33.79569692147098,104897_45214
